Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
0.0,0,40,1.0,6195.0,86.0,187.0,25.0,3,1,1,30,999.24,0
0.0,0,40,0.0,570.0,14.0,1.0,10.0,2,1,2,25,30.78,0
0.0,0,41,0.0,405.0,14.0,14.0,7.0,3,1,2,30,72.76,0
0.0,0,40,0.0,0.0,0.0,1.0,0.0,2,1,2,25,4.5,1
0.0,0,40,0.0,7203.0,127.0,385.0,42.0,3,1,1,30,1833.2,0
4.0,0,40,1.0,11160.0,154.0,12.0,46.0,4,1,1,45,312.85,0
5.0,0,40,1.0,6413.0,75.0,109.0,36.0,2,1,1,25,782.46,0
20.0,0,36,0.0,650.0,47.0,17.0,16.0,3,1,2,30,95.88,1
18.0,0,39,8.0,10130.0,93.0,2.0,41.0,5,1,1,55,156.345,0
10.0,0,39,1.0,5513.0,98.0,27.0,23.0,2,1,1,25,373.995,1
0.0,0,37,0.0,2535.0,22.0,1.0,13.0,3,1,1,30,106.28,0
6.0,1,38,0.0,2685.0,41.0,10.0,15.0,3,1,2,30,149.04,1
6.0,0,39,0.0,1963.0,44.0,35.0,30.0,3,1,2,30,220.28,1
0.0,0,39,0.0,0.0,0.0,1.0,0.0,3,1,2,30,4.0,1
0.0,0,39,0.0,1363.0,25.0,1.0,5.0,4,1,1,45,37.2,0
0.0,0,36,1.0,6480.0,97.0,15.0,21.0,5,1,1,55,121.155,0
0.0,0,39,0.0,323.0,7.0,10.0,3.0,4,1,2,45,33.25,1
0.0,0,39,1.0,33.0,4.0,5.0,1.0,5,1,1,55,8.055,0
22.0,0,34,3.0,15770.0,238.0,1.0,79.0,2,1,1,25,724.86,0
3.0,0,37,3.0,6660.0,116.0,272.0,32.0,2,2,1,25,1528.92,0
0.0,0,39,0.0,3413.0,82.0,3.0,27.0,3,1,1,30,151.8,0
0.0,0,38,0.0,1360.0,44.0,39.0,19.0,3,1,2,30,212.16,0
3.0,0,39,0.0,2475.0,53.0,176.0,22.0,2,1,1,25,905.76,0
1.0,0,30,1.0,1010.0,36.0,194.0,10.0,2,2,1,25,920.07,0
1.0,0,29,0.0,1263.0,39.0,31.0,67.0,4,1,1,45,110.05,0
8.0,0,30,0.0,395.0,25.0,11.0,6.0,3,1,2,30,60.8,0
0.0,0,29,0.0,520.0,10.0,22.0,2.0,4,1,2,45,68.25,0
7.0,0,28,0.0,920.0,32.0,20.0,12.0,2,1,1,25,132.84,0
0.0,0,28,0.0,2920.0,61.0,9.0,22.0,3,1,1,30,155.24,0
0.0,0,21,0.0,1390.0,26.0,29.0,13.0,2,1,1,25,194.22,0
13.0,0,20,1.0,6087.0,141.0,86.0,41.0,2,2,1,25,667.26,0
9.0,0,18,0.0,8627.0,171.0,74.0,39.0,5,1,1,55,242.97,0
5.0,0,19,3.0,2547.0,45.0,32.0,18.0,3,1,1,30,231.68,0
0.0,0,12,1.0,4085.0,40.0,216.0,9.0,3,1,1,30,1029.0,0
0.0,0,12,1.0,1182.0,19.0,1.0,6.0,3,1,1,30,52.04,1
9.0,0,37,0.0,4775.0,76.0,23.0,15.0,2,1,1,25,321.795,0
1.0,0,38,0.0,723.0,10.0,8.0,2.0,2,1,2,25,68.985,0
11.0,0,36,0.0,2858.0,65.0,360.0,22.0,2,1,1,25,1751.535,0
11.0,0,37,0.0,4603.0,71.0,2.0,33.0,1,1,1,15,268.07,0
4.0,0,37,0.0,2798.0,63.0,3.0,31.0,1,1,1,15,173.855,0
12.0,0,37,1.0,4180.0,87.0,33.0,26.0,3,1,1,30,302.68,0
5.0,0,37,0.0,2765.0,44.0,286.0,16.0,3,1,1,30,1256.36,0
14.0,0,36,2.0,9520.0,126.0,145.0,41.0,3,1,1,30,965.84,0
8.0,0,37,0.0,14178.0,174.0,1.0,42.0,3,1,1,30,578.08,0
8.0,0,37,1.0,4920.0,88.0,3.0,23.0,3,1,1,30,212.32,0
7.0,0,37,0.0,6323.0,100.0,8.0,10.0,2,1,1,25,325.035,0
10.0,0,37,0.0,2643.0,59.0,9.0,15.0,3,1,2,30,144.08,0
26.0,1,37,3.0,15545.0,230.0,55.0,30.0,3,1,1,30,851.0,0
5.0,0,37,1.0,3500.0,32.0,484.0,6.0,3,1,1,30,2077.28,0
10.0,0,36,0.0,15890.0,187.0,151.0,28.0,2,1,1,25,1402.965,0
4.0,0,36,1.0,6905.0,91.0,187.0,24.0,3,1,1,30,1027.84,0
1.0,0,36,0.0,1280.0,19.0,1.0,9.0,2,1,2,25,62.955,0
3.0,0,37,0.0,1115.0,19.0,14.0,6.0,2,1,2,25,114.03,0
0.0,0,36,0.0,0.0,0.0,1.0,0.0,2,1,2,25,4.5,1
4.0,0,36,0.0,7913.0,132.0,385.0,41.0,2,1,1,25,2094.525,0
8.0,0,36,1.0,11870.0,159.0,12.0,45.0,3,1,1,30,529.16,0
9.0,0,36,1.0,7123.0,80.0,109.0,35.0,2,1,1,25,814.635,0
24.0,0,32,0.0,1360.0,52.0,17.0,15.0,2,1,2,25,140.04,1
22.0,0,35,8.0,10840.0,98.0,2.0,40.0,4,1,1,45,278.45,0
14.0,0,35,1.0,6223.0,103.0,27.0,22.0,2,1,1,25,406.17,0
2.0,0,33,0.0,3245.0,27.0,1.0,12.0,3,1,1,30,134.88,0
10.0,0,34,0.0,3395.0,46.0,10.0,14.0,3,1,2,30,177.64,1
10.0,1,35,0.0,2673.0,49.0,35.0,29.0,3,1,2,30,248.88,1
1.0,0,35,0.0,538.0,7.0,1.0,1.0,3,1,2,30,25.8,1
2.0,0,35,0.0,2073.0,30.0,1.0,4.0,3,1,1,30,88.12,0
4.0,0,32,1.0,7190.0,102.0,15.0,20.0,4,1,1,45,219.8,0
1.0,0,35,0.0,1033.0,12.0,10.0,2.0,4,1,2,45,51.125,1
1.0,0,35,1.0,743.0,9.0,5.0,1.0,5,1,1,55,18.78,0
26.0,0,30,3.0,16480.0,243.0,1.0,78.0,2,1,1,25,757.035,0
7.0,0,33,3.0,7370.0,121.0,272.0,31.0,2,2,1,25,1561.095,0
3.0,0,35,0.0,4123.0,87.0,3.0,26.0,2,1,1,25,202.95,0
4.0,0,34,0.0,2070.0,49.0,39.0,18.0,3,1,2,30,240.76,0
7.0,0,35,0.0,3185.0,58.0,176.0,21.0,2,1,1,25,937.935,0
5.0,0,26,1.0,1720.0,41.0,194.0,9.0,2,2,1,25,952.245,0
5.0,0,25,0.0,1973.0,44.0,31.0,66.0,4,1,1,45,127.925,0
12.0,0,26,0.0,1105.0,30.0,11.0,5.0,2,1,2,25,100.575,0
1.0,0,25,0.0,1230.0,15.0,22.0,1.0,4,1,2,45,86.125,0
11.0,0,24,0.0,1630.0,37.0,20.0,11.0,2,1,1,25,165.015,0
3.0,0,24,0.0,3630.0,66.0,9.0,21.0,3,1,1,30,183.84,0
3.0,0,17,0.0,2100.0,31.0,29.0,12.0,2,1,1,25,226.395,0
17.0,0,16,1.0,6797.0,146.0,86.0,40.0,1,2,1,15,854.865,0
13.0,0,14,0.0,9337.0,176.0,74.0,38.0,4,1,1,45,422.825,0
9.0,0,15,3.0,3257.0,50.0,32.0,17.0,3,1,1,30,260.28,0
3.0,0,8,1.0,4795.0,45.0,216.0,8.0,3,1,1,30,1057.6,0
4.0,0,8,1.0,1892.0,24.0,1.0,5.0,3,1,1,30,80.64,1
0.0,0,35,0.0,3355.0,54.0,0.0,15.0,2,1,1,25,153.405,0
4.404938271604938,0,36,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
0.0,0,34,0.0,1438.0,43.0,327.0,22.0,2,1,1,25,1538.145,0
0.0,0,35,0.0,3183.0,49.0,0.0,33.0,1,1,1,15,177.76,0
0.0,0,35,0.0,1378.0,41.0,0.0,31.0,1,1,1,15,78.045,0
0.0,0,35,0.0,2760.0,65.0,0.0,26.0,2,1,1,25,127.125,0
0.0,0,35,0.0,1345.0,22.0,253.0,16.0,3,1,1,30,1066.68,0
2.0,0,34,0.0,8100.0,104.0,112.0,41.0,3,1,1,30,776.16,0
0.0,0,35,0.0,12758.0,152.0,0.0,42.0,3,1,1,30,516.4,0
0.0,0,35,0.0,3500.0,66.0,0.0,23.0,3,1,1,30,142.64,0
0.0,0,35,0.0,4903.0,78.0,0.0,10.0,2,1,1,25,224.145,0
0.0,0,35,0.0,1223.0,37.0,0.0,15.0,3,1,2,30,50.4,0
14.0,0,35,1.0,14125.0,208.0,22.0,30.0,2,1,1,25,743.985,0
0.0,0,35,0.0,2080.0,10.0,451.0,6.0,3,1,1,30,1887.6,0
0.0,0,34,0.0,14470.0,165.0,118.0,28.0,2,1,1,25,1189.575,0
0.0,0,34,0.0,5485.0,69.0,154.0,24.0,3,1,1,30,838.16,0
4.404938271604938,0,34,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
4.404938271604938,0,35,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
5.062962962962963,0,34,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
0.0,0,34,0.0,6493.0,110.0,352.0,41.0,2,1,1,25,1881.135,0
0.0,0,34,0.0,10450.0,137.0,0.0,45.0,3,1,1,30,423.48,0
0.0,0,34,0.0,5703.0,58.0,76.0,35.0,2,1,1,25,601.245,0
10.485849056603774,1,30,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,2,1,2,25,150.33740566037736,1
10.0,0,33,6.0,9420.0,76.0,0.0,40.0,4,1,1,45,237.4,0
2.0,1,33,0.0,4803.0,81.0,0.0,22.0,2,1,1,25,219.78,1
0.0,0,31,0.0,1825.0,5.0,0.0,12.0,3,1,1,30,73.2,0
0.0,0,32,0.0,1975.0,24.0,0.0,14.0,2,1,2,25,89.955,1
0.0,0,33,0.0,1253.0,27.0,2.0,29.0,3,1,2,30,59.2,1
10.485849056603774,1,33,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,2,1,2,25,150.33740566037736,1
0.0,0,33,0.0,653.0,8.0,0.0,4.0,3,1,1,30,26.44,0
0.0,0,30,0.0,5770.0,80.0,0.0,20.0,4,1,1,45,146.25,0
5.062962962962963,0,33,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,3,1,2,30,73.71651851851851,1
4.404938271604938,0,33,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,4,1,1,45,93.81918518518518,0
14.0,0,28,1.0,15060.0,221.0,0.0,78.0,2,1,1,25,687.645,0
0.0,0,31,1.0,5950.0,99.0,239.0,31.0,2,2,1,25,1347.705,0
0.0,0,33,0.0,2703.0,65.0,0.0,26.0,2,1,1,25,124.56,0
0.0,0,32,0.0,650.0,27.0,6.0,18.0,3,1,2,30,51.08,0
0.0,0,33,0.0,1765.0,36.0,143.0,21.0,2,1,1,25,724.545,0
0.0,0,24,0.0,300.0,19.0,161.0,9.0,2,2,1,25,738.855,0
0.0,0,23,0.0,553.0,22.0,0.0,66.0,4,1,1,45,14.375,0
4.404938271604938,0,24,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
4.404938271604938,0,23,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,4,1,2,45,93.81918518518518,0
0.0,0,22,0.0,210.0,15.0,0.0,11.0,2,1,1,25,10.125,0
0.0,0,22,0.0,2210.0,44.0,0.0,21.0,3,1,1,30,90.16,0
0.0,0,15,0.0,680.0,9.0,0.0,12.0,2,1,1,25,31.005,0
5.0,0,14,0.0,5377.0,124.0,53.0,40.0,1,2,1,15,594.055,0
1.0,0,12,0.0,7917.0,154.0,41.0,38.0,4,1,1,45,304.275,0
0.0,0,13,1.0,1837.0,28.0,0.0,17.0,3,1,1,30,74.6,0
0.0,0,6,0.0,3375.0,23.0,183.0,8.0,3,1,1,30,867.92,0
0.0,0,6,0.0,472.0,2.0,0.0,5.0,2,1,1,25,21.33,1
3.0,0,36,0.0,4065.0,65.0,0.0,15.0,2,1,1,25,185.85,0
4.404938271604938,0,37,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
5.0,0,35,0.0,2148.0,54.0,352.0,22.0,2,1,1,25,1683.09,0
5.0,0,36,0.0,3893.0,60.0,0.0,33.0,1,1,1,15,217.415,0
0.0,0,36,0.0,2088.0,52.0,0.0,31.0,1,1,1,15,117.7,0
6.0,0,36,0.0,3470.0,76.0,25.0,26.0,2,1,1,25,272.07,0
0.0,0,36,0.0,2055.0,33.0,278.0,16.0,3,1,1,30,1195.52,0
8.0,0,35,1.0,8810.0,115.0,137.0,41.0,3,1,1,30,905.0,0
2.0,0,36,0.0,13468.0,163.0,0.0,42.0,3,1,1,30,545.24,0
2.0,0,36,0.0,4210.0,77.0,0.0,23.0,3,1,1,30,171.48,0
1.0,0,36,0.0,5613.0,89.0,0.0,10.0,2,1,1,25,256.59,0
4.0,0,36,0.0,1933.0,48.0,1.0,15.0,3,1,2,30,83.24,0
20.0,0,36,2.0,14835.0,219.0,47.0,30.0,3,1,1,30,790.16,0
0.0,0,36,0.0,2790.0,21.0,476.0,6.0,3,1,1,30,2016.44,0
4.0,0,35,0.0,15180.0,176.0,143.0,28.0,2,1,1,25,1334.52,0
0.0,0,35,0.0,6195.0,80.0,179.0,24.0,3,1,1,30,967.0,0
0.0,0,35,0.0,570.0,8.0,0.0,9.0,2,1,2,25,26.01,0
0.0,0,36,0.0,405.0,8.0,6.0,6.0,2,1,2,25,45.585,0
10.485849056603774,1,35,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,2,1,2,25,150.33740566037736,1
0.0,0,35,0.0,7203.0,121.0,377.0,41.0,2,1,1,25,2026.08,0
2.0,0,35,0.0,11160.0,148.0,4.0,45.0,3,1,1,30,468.32,0
3.0,0,35,0.0,6413.0,69.0,101.0,35.0,2,1,1,25,746.19,0
18.0,0,31,0.0,650.0,41.0,9.0,15.0,2,1,2,25,71.595,1
16.0,0,34,7.0,10130.0,87.0,0.0,40.0,4,1,1,45,255.425,0
8.0,0,34,0.0,5513.0,92.0,19.0,22.0,2,1,1,25,337.725,1
0.0,0,32,0.0,2535.0,16.0,0.0,12.0,3,1,1,30,102.04,0
4.0,0,33,0.0,2685.0,35.0,2.0,14.0,2,1,2,25,131.4,1
4.0,1,34,0.0,1963.0,38.0,27.0,29.0,3,1,2,30,188.04,1
5.062962962962963,0,34,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,3,1,2,30,73.71651851851851,1
0.0,0,34,0.0,1363.0,19.0,0.0,4.0,3,1,1,30,55.28,0
0.0,0,31,0.0,6480.0,91.0,7.0,20.0,4,1,1,45,181.775,0
0.0,1,34,0.0,323.0,1.0,2.0,2.0,4,1,2,45,13.1,1
9.033766233766233,0,34,2.207792207792208,5910.688311688312,85.52207792207793,27.4987012987013,34.774025974025975,5,1,1,55,181.49785714285716,0
20.0,0,29,2.0,15770.0,232.0,0.0,78.0,2,1,1,25,720.09,0
1.0,0,32,2.0,6660.0,110.0,264.0,31.0,2,2,1,25,1492.65,0
0.0,0,34,0.0,3413.0,76.0,0.0,26.0,2,1,1,25,157.005,0
0.0,0,33,0.0,1360.0,38.0,31.0,18.0,3,1,2,30,179.92,0
1.0,0,34,0.0,2475.0,47.0,168.0,21.0,2,1,1,25,869.49,0
0.0,0,25,0.0,1010.0,30.0,186.0,9.0,2,2,1,25,883.8,0
0.0,0,24,0.0,1263.0,33.0,23.0,66.0,4,1,1,45,89.9,0
6.0,0,25,0.0,395.0,19.0,3.0,5.0,2,1,2,25,32.13,0
0.0,0,24,0.0,520.0,4.0,14.0,1.0,4,1,2,45,48.1,0
5.0,0,23,0.0,920.0,26.0,12.0,11.0,2,1,1,25,96.57,0
0.0,0,23,0.0,2920.0,55.0,1.0,21.0,3,1,1,30,123.0,0
0.0,0,16,0.0,1390.0,20.0,21.0,12.0,2,1,1,25,157.95,0
11.0,0,15,0.0,6087.0,135.0,78.0,40.0,1,2,1,15,771.21,0
7.0,0,13,0.0,8627.0,165.0,66.0,38.0,4,1,1,45,384.8,0
3.0,0,14,2.0,2547.0,39.0,24.0,17.0,3,1,1,30,199.44,0
0.0,0,7,0.0,4085.0,34.0,208.0,8.0,3,1,1,30,996.76,0
0.0,0,7,0.0,1182.0,13.0,0.0,5.0,2,1,1,25,53.775,1
3.0,0,36,0.0,4065.0,65.0,0.0,15.0,2,1,1,25,185.85,0
4.404938271604938,0,37,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
5.0,0,35,0.0,2148.0,54.0,352.0,22.0,2,1,1,25,1683.09,0
5.0,0,36,0.0,3893.0,60.0,0.0,33.0,1,1,1,15,217.415,0
0.0,0,36,0.0,2088.0,52.0,0.0,31.0,1,1,1,15,117.7,0
6.0,0,36,0.0,3470.0,76.0,25.0,26.0,2,1,1,25,272.07,0
0.0,0,36,0.0,2055.0,33.0,278.0,16.0,3,1,1,30,1195.52,0
8.0,0,35,1.0,8810.0,115.0,137.0,41.0,3,1,1,30,905.0,0
2.0,0,36,0.0,13468.0,163.0,0.0,42.0,3,1,1,30,545.24,0
2.0,0,36,0.0,4210.0,77.0,0.0,23.0,3,1,1,30,171.48,0
1.0,0,36,0.0,5613.0,89.0,0.0,10.0,2,1,1,25,256.59,0
4.0,0,36,0.0,1933.0,48.0,1.0,15.0,3,1,2,30,83.24,0
20.0,0,36,2.0,14835.0,219.0,47.0,30.0,3,1,1,30,790.16,0
0.0,0,36,0.0,2790.0,21.0,476.0,6.0,3,1,1,30,2016.44,0
4.0,0,35,0.0,15180.0,176.0,143.0,28.0,2,1,1,25,1334.52,0
0.0,0,35,0.0,6195.0,80.0,179.0,24.0,3,1,1,30,967.0,0
0.0,0,35,0.0,570.0,8.0,0.0,9.0,2,1,2,25,26.01,0
0.0,0,36,0.0,405.0,8.0,6.0,6.0,2,1,2,25,45.585,0
5.062962962962963,0,35,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
0.0,0,35,0.0,7203.0,121.0,377.0,41.0,2,1,1,25,2026.08,0
2.0,0,35,0.0,11160.0,148.0,4.0,45.0,3,1,1,30,468.32,0
3.0,0,35,0.0,6413.0,69.0,101.0,35.0,2,1,1,25,746.19,0
18.0,1,31,0.0,650.0,41.0,9.0,15.0,2,1,2,25,71.595,1
16.0,0,34,7.0,10130.0,87.0,0.0,40.0,4,1,1,45,255.425,0
8.0,0,34,0.0,5513.0,92.0,19.0,22.0,2,1,1,25,337.725,1
0.0,0,32,0.0,2535.0,16.0,0.0,12.0,3,1,1,30,102.04,0
4.0,1,33,0.0,2685.0,35.0,2.0,14.0,2,1,2,25,131.4,1
4.0,0,34,0.0,1963.0,38.0,27.0,29.0,3,1,2,30,188.04,1
10.485849056603774,1,34,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,3,1,2,30,150.33740566037736,1
0.0,0,34,0.0,1363.0,19.0,0.0,4.0,3,1,1,30,55.28,0
0.0,0,31,0.0,6480.0,91.0,7.0,20.0,4,1,1,45,181.775,0
0.0,0,34,0.0,323.0,1.0,2.0,2.0,4,1,2,45,13.1,1
9.033766233766233,0,34,2.207792207792208,5910.688311688312,85.52207792207793,27.4987012987013,34.774025974025975,5,1,1,55,181.49785714285716,0
20.0,0,29,2.0,15770.0,232.0,0.0,78.0,2,1,1,25,720.09,0
1.0,0,32,2.0,6660.0,110.0,264.0,31.0,2,2,1,25,1492.65,0
0.0,0,34,0.0,3413.0,76.0,0.0,26.0,2,1,1,25,157.005,0
0.0,0,33,0.0,1360.0,38.0,31.0,18.0,3,1,2,30,179.92,0
1.0,0,34,0.0,2475.0,47.0,168.0,21.0,2,1,1,25,869.49,0
0.0,0,25,0.0,1010.0,30.0,186.0,9.0,2,2,1,25,883.8,0
0.0,0,24,0.0,1263.0,33.0,23.0,66.0,4,1,1,45,89.9,0
6.0,0,25,0.0,395.0,19.0,3.0,5.0,2,1,2,25,32.13,0
0.0,0,24,0.0,520.0,4.0,14.0,1.0,4,1,2,45,48.1,0
5.0,0,23,0.0,920.0,26.0,12.0,11.0,2,1,1,25,96.57,0
0.0,0,23,0.0,2920.0,55.0,1.0,21.0,3,1,1,30,123.0,0
0.0,0,16,0.0,1390.0,20.0,21.0,12.0,2,1,1,25,157.95,0
11.0,0,15,0.0,6087.0,135.0,78.0,40.0,1,2,1,15,771.21,0
7.0,0,13,0.0,8627.0,165.0,66.0,38.0,4,1,1,45,384.8,0
3.0,0,14,2.0,2547.0,39.0,24.0,17.0,3,1,1,30,199.44,0
0.0,0,7,0.0,4085.0,34.0,208.0,8.0,3,1,1,30,996.76,0
0.0,0,7,0.0,1182.0,13.0,0.0,5.0,2,1,1,25,53.775,1
13.0,0,40,1.0,4675.0,77.0,12.0,19.0,3,1,1,30,238.08,0
5.0,0,41,0.0,623.0,11.0,14.0,6.0,3,1,2,30,81.36,0
15.0,0,39,1.0,2758.0,66.0,366.0,26.0,3,1,1,30,1576.96,0
15.0,0,40,1.0,4503.0,72.0,8.0,37.0,1,1,1,15,295.625,0
8.0,0,40,1.0,2698.0,64.0,9.0,35.0,2,1,1,25,164.79,0
16.0,0,40,2.0,4080.0,88.0,39.0,30.0,3,1,1,30,322.72,0
9.0,0,40,1.0,2665.0,45.0,292.0,20.0,3,1,1,30,1276.4,0
18.0,0,39,3.0,9420.0,127.0,151.0,45.0,3,1,1,30,985.88,0
12.0,0,40,1.0,14078.0,175.0,7.0,46.0,3,1,1,30,598.12,0
12.0,0,40,2.0,4820.0,89.0,9.0,27.0,3,1,1,30,232.36,0
11.0,0,40,1.0,6223.0,101.0,14.0,14.0,3,1,1,30,308.96,0
14.0,1,40,0.0,2543.0,60.0,15.0,19.0,3,1,2,30,164.12,0
30.0,0,40,4.0,15445.0,231.0,61.0,34.0,3,2,1,30,871.04,0
9.0,0,40,2.0,3400.0,33.0,490.0,10.0,3,1,1,30,2097.32,0
14.0,0,39,1.0,15790.0,188.0,157.0,32.0,2,1,1,25,1425.51,0
8.0,0,39,2.0,6805.0,92.0,193.0,28.0,3,1,1,30,1047.88,0
5.0,0,39,0.0,1180.0,20.0,7.0,13.0,2,1,2,25,85.5,0
7.0,0,40,0.0,1015.0,20.0,20.0,10.0,3,1,2,30,121.4,0
5.0,0,39,0.0,305.0,6.0,7.0,2.0,2,1,2,25,45.495,1
8.0,0,39,1.0,7813.0,133.0,391.0,45.0,3,1,1,30,1881.84,0
12.0,0,39,2.0,11770.0,160.0,18.0,49.0,4,1,1,45,343.25,0
13.0,0,39,2.0,7023.0,81.0,115.0,39.0,2,1,1,25,837.18,0
28.0,0,35,0.0,1260.0,53.0,23.0,19.0,3,1,2,30,144.52,1
26.0,0,38,9.0,10740.0,99.0,8.0,44.0,5,1,1,55,174.585,0
18.0,0,38,2.0,6123.0,104.0,33.0,26.0,2,1,1,25,428.715,0
6.0,0,36,1.0,3145.0,28.0,7.0,16.0,3,1,1,30,154.92,0
14.0,1,37,0.0,3295.0,47.0,16.0,18.0,3,1,2,30,197.68,1
14.0,1,38,0.0,2573.0,50.0,41.0,33.0,4,1,2,45,168.075,1
5.0,0,38,0.0,438.0,8.0,7.0,4.0,3,1,2,30,45.84,1
6.0,0,38,1.0,1973.0,31.0,7.0,8.0,4,1,1,45,67.6,0
8.0,0,35,2.0,7090.0,103.0,21.0,24.0,5,1,1,55,139.395,0
5.0,0,38,0.0,933.0,13.0,16.0,6.0,4,1,2,45,63.65,1
5.0,0,38,2.0,643.0,10.0,11.0,4.0,5,1,1,55,26.295,0
30.0,0,33,4.0,16380.0,244.0,7.0,82.0,2,2,1,25,779.58,0
11.0,0,36,4.0,7270.0,122.0,278.0,35.0,3,2,1,30,1407.68,0
7.0,0,38,1.0,4023.0,88.0,9.0,30.0,3,1,1,30,200.44,0
8.0,0,37,0.0,1970.0,50.0,45.0,22.0,3,1,2,30,260.8,0
11.0,0,38,1.0,3085.0,59.0,182.0,25.0,2,1,1,25,960.48,0
9.0,0,29,2.0,1620.0,42.0,200.0,13.0,3,2,1,30,866.48,0
9.0,0,28,1.0,1873.0,45.0,37.0,70.0,5,1,1,55,84.27,0
16.0,0,29,0.0,1005.0,31.0,17.0,9.0,3,1,2,30,109.44,0
5.0,0,28,0.0,1130.0,16.0,28.0,5.0,4,1,2,45,98.65,0
15.0,0,27,1.0,1530.0,38.0,26.0,15.0,2,1,1,25,187.56,0
7.0,0,27,1.0,3530.0,67.0,15.0,25.0,3,1,1,30,203.88,0
7.0,0,20,1.0,2000.0,32.0,35.0,16.0,3,1,1,30,221.28,0
21.0,0,19,2.0,6698.0,147.0,92.0,44.0,2,2,1,25,722.025,0
17.0,0,17,1.0,9238.0,177.0,80.0,42.0,5,1,1,55,261.225,0
13.0,0,18,4.0,3158.0,51.0,38.0,21.0,3,2,1,30,280.36,0
7.0,0,11,2.0,4695.0,46.0,222.0,12.0,3,1,1,30,1077.64,0
8.0,1,11,2.0,1793.0,25.0,7.0,9.0,3,1,1,30,100.72,1
16.0,0,42,2.0,4735.0,80.0,17.0,21.0,3,1,1,30,260.6,0
8.0,0,43,2.0,683.0,14.0,19.0,8.0,3,1,1,30,103.88,0
18.0,0,41,2.0,2818.0,69.0,371.0,28.0,3,1,1,30,1599.48,0
18.0,0,42,2.0,4563.0,75.0,13.0,39.0,1,1,1,15,326.59,0
11.0,0,42,2.0,2758.0,67.0,14.0,37.0,2,1,1,25,190.125,0
19.0,0,42,3.0,4140.0,91.0,44.0,32.0,3,1,1,30,345.24,0
12.0,0,42,2.0,2725.0,48.0,297.0,22.0,4,1,1,45,811.825,0
21.0,0,41,4.0,9480.0,130.0,156.0,47.0,3,1,1,30,1008.4,0
15.0,0,42,2.0,14138.0,178.0,12.0,48.0,3,1,1,30,620.64,0
15.0,0,42,3.0,4880.0,92.0,14.0,29.0,4,1,1,45,159.3,0
14.0,0,42,2.0,6283.0,104.0,19.0,16.0,3,1,1,30,331.48,0
17.0,0,42,2.0,2603.0,63.0,20.0,21.0,4,1,1,45,116.65,0
33.0,0,42,5.0,15505.0,234.0,66.0,36.0,3,2,1,30,893.56,0
12.0,0,42,3.0,3460.0,36.0,495.0,12.0,4,1,1,45,1324.9,0
17.0,0,41,2.0,15850.0,191.0,162.0,34.0,2,1,1,25,1450.845,0
11.0,0,41,3.0,6865.0,95.0,198.0,30.0,3,1,1,30,1070.4,0
8.0,0,41,2.0,1240.0,23.0,12.0,15.0,2,1,1,25,110.835,0
10.0,0,42,2.0,1075.0,23.0,25.0,12.0,3,1,1,30,143.92,0
8.0,0,41,2.0,365.0,9.0,12.0,4.0,3,1,1,30,62.96,1
11.0,0,41,2.0,7873.0,136.0,396.0,47.0,3,1,1,30,1904.36,0
15.0,0,41,3.0,11830.0,163.0,23.0,51.0,4,1,1,45,357.325,0
16.0,0,41,3.0,7083.0,84.0,120.0,41.0,2,1,1,25,862.515,0
31.0,1,37,2.0,1320.0,56.0,28.0,21.0,3,1,1,30,167.04,1
29.0,1,40,10.0,10800.0,102.0,13.0,46.0,5,2,1,55,183.03,0
21.0,0,40,3.0,6183.0,107.0,38.0,28.0,3,1,1,30,403.6,0
9.0,0,38,2.0,3205.0,31.0,12.0,18.0,3,1,1,30,177.44,0
17.0,1,39,2.0,3355.0,50.0,21.0,20.0,3,1,1,30,220.2,1
